,Unnamed: 0,id,public_metrics,text,likecount,lang,author_id,created_at,edit_history_tweet_ids
684,688,1581826383025623041,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@NightShiningPR @JesseWittenrich @Botcon
Puggle IDW Galvy:Ivisited #TransformersShatteredGlass Universe Again! Today+Saw #OptimusPrime Again!We Saw Lunch From @Wendys &amp; @Arbys #044! #PugglesTalk #Transformers #ShatteredGlass #ShatteredGlassOptimusPrime #GalvySG  #FunSGPrime🔘🌕🛁 https://t.co/toLI13LGJ4",0,,,,
685,689,1581826094683934720,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys Holycrapshitfuck her hands are huge,0,,,,
686,690,1581825343324753921,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Eagles @Wendys https://t.co/Xfl3c6UuLF,0,,,,
687,691,1581824473107349504,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}","Some things I notice for no reason while going up the road: good looking letters and signs. 

I really like the letters @Wendys has in their stores for breakfast. Beautiful, old school looking. https://t.co/er9SXtGq7R",5,,,,
688,692,1581824244954333184,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Why does @McDonalds enjoys our missery. No adult happy meals in my local restaurants WTF - their excuse ""we ran out of toys"" going to @Wendys for my #RickAndMorty meals!",0,,,,
689,693,1581823675971477505,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",I love the @Wendys commercial with @ReggieBush. It’s so good.,0,,,,
690,694,1581823601204137985,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Wendy’s has a bacon Burger back @Wendys,1,,,,
691,695,1581823550310137858,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 31, 'quote_count': 0}","Yo @Wendys, so yall fired a guy with Downs who worked for you for 20 years stating he couldnt do the job like a normal person??  
Where is your sassy tweet about that?",31,,,,
692,696,1581822950365605888,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Top story: @Eagles: 'Eagles have held the opposition out of the endzone in the first quarter!🍦

@Wendys | #FlyEaglesFly ' https://t.co/bQzodF7Lnd, see more https://t.co/OypuZhY5ue",0,,,,
693,697,1581822060565008384,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 14, 'quote_count': 0}","He would go on to the next patron, and say the same. Kid had a smile from tip to tip.  To some this may be a small part of your day, but to these guys customers are the largest part of theirs.  I hope @Wendys can take a page out of @McDonalds playbook.",14,,,,
694,698,1581821738970587136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@sglasbrenner05 @GrandpaApes @Wendys Did they ask “Do you dip your Fries in the Frosty?”

If so, completely justified! 🤣",1,,,,
695,699,1581821538650976262,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys ily,0,,,,
696,700,1581821252351979521,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys , I am so fucking finished with your fucking restaurants. Cheap basic food, and you get people killed? https://t.co/KE0XuSqIp4",0,,,,
697,701,1581821183909298178,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}","@ops840 @GrandpaApes @Wendys In my defense, the name sounded a bit strippy and I had been drinking. I just wanted to see Wendy and I thought flashing my crypto wallet would get me dance to a long song like In-A-Gadda-Da-Vida.",3,,,,
698,702,1581821181358837760,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","no thanks, your fries dont even decay....plus @Wendys is much better. https://t.co/oGI7wGJCjc",0,,,,
699,703,1581820051082338305,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@sglasbrenner05 @GrandpaApes @Wendys 🤣🤣🤣 https://t.co/ZHTifijxOF,1,,,,
700,704,1581819620360851456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Imma try some you win @BravoTV @Wendys https://t.co/qZCvNbWPdk,0,,,,
701,705,1581819424952438784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",.@Wendys can’t wait to see the memes you come up with https://t.co/d9Y0AHZ9r3,1,,,,
702,706,1581819411522293760,"{'retweet_count': 6, 'reply_count': 4, 'like_count': 26, 'quote_count': 0}","As a @GrandpaApes there are many perks. Apparently, free lap dances on Sundays is not one of them. When I asked for one, it got frosty real quick. And now, I am banned from that @Wendys . #NapTimeIsOver #NFT #GrandpaApes https://t.co/v6SMZdliVo",26,,,,
703,707,1581818889054597120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@wendys the one time I get fast food, I’m left with no dinner because I get a completely wrong sandwich and the wrong drink and a kid with an attitude I’m disgusted with your Gurnee location and I can’t even see how much money I wasted there because they didn’t give me a receipt.",0,,,,
704,708,1581818646690549761,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Lisa Barlow endorses @Wendys French Toast Sticks during @BravoTV’s BravoCon! 

Have you tried them yet?
https://t.co/utXHJx9y32",0,,,,
705,709,1581818480319266816,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys Went through the drive through on Thursday. Ordered a baconator and large fry. Guy comes up to the window and apologizes for the long wait and says he hooked me up with fresh fries. There was a burger and two large chili bowls in the bag. No fries….. sick,0,,,,
706,710,1581818359405940737,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys i saw this at one of your restaurants in modesto ca, pleas say something. i’m pretty sure it was one of your employees🫣 https://t.co/kkJUI3ZKJk",0,,,,
707,711,1581818031478812672,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@BravoTV @Wendys https://t.co/WQrHxoBubR,0,,,,
708,712,1581818027305472000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Eagles @Wendys What about the Birds fans in the PNW? 🤷🏾‍♂️,0,,,,
709,713,1581817840818323457,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Eagles @Wendys Is this world wide?
My closet store's NZ.",0,,,,
710,714,1581817802645655552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys I hear Reggie Bush misses ghost pepper fries too,0,,,,
711,715,1581817707032608773,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@barstoolsports @rubbinisracing Poor @McDonalds is still trying to fight @Wendys too. They can't handle Losing,0,,,,
712,716,1581816513522171905,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",A brand-fluencer is born. (Fast Company) #SocialMedia #Influencers @Wendys  https://t.co/CLQrNum4yG https://t.co/OlxPq0dt09,0,,,,
713,717,1581816412611674112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","In my last two stops at a fast food place,  I've seen 4 male employees pull up their pants more than twice in my brief visit at the window.  I DO NOT want to see anyone's underwear that will be touching food. Do better @Wendys",4,,,,
714,718,1581816181349961728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@JambaJuice What you got @Wendys,0,,,,
715,719,1581816157086003200,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}","@Eagles plz work with @Wendys in Lancaster, so we can enjoy free Frostys too 🙏",2,,,,
716,720,1581815995802320896,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@BurgerKing @tacobellcare @kfc @tacobell @Hardees @Wendys @WhiteCastle When you only open the Drive Thru and we don’t have a car (always walked or biked for our food) and your food is more expensive than anything WE CANT EAT YOUR RESTAURANTS ANYMORE,0,,,,
717,721,1581814344320368640,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Day 91 @Wendys another work week another hustle. Bless you https://t.co/GeH8HsqcA1,0,,,,
718,722,1581814247553585159,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",I have a hard time believing that @ReggieBush likes @Wendys THAT much 😂,3,,,,
719,723,1581814204255698944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys FOLLOW ME!,0,,,,
720,724,1581814184030806016,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@Eagles @Wendys .@FrankAWarren Teams with benefits!,1,,,,
721,725,1581814058184941569,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@Reed_Embiid @Eagles @Wendys I am now an Eagles fan #FlyEaglesFly,1,,,,
722,726,1581813900437487617,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Eagles @Wendys The hits just keep on coming. Let’s go,0,,,,
723,727,1581813728051613697,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","- Dear @Wendys, this is the best looking, most perfectest, tastiest Double Stack Deluxe (added bacon, lettuce and tomato) I’ve ever had. 😍 (The 2nd one was just as amazing.) I just wanted to shout out my local #Wendys in #Newington, #CT on the Berlin Turnpike. 🤗❤️🍔 https://t.co/8YMBGWQVQO",0,,,,
724,728,1581813720002723840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@wendys worst experience at a Wendys ever in Gurnee IL. Everyone’s order was wrong. Ordered Diet Coke got root beer and they forgot the small drink. Ordered chicken sandwich got a hamburger. Forgot the sauce for the nuggets and straws!!!! Teenager had tude too,0,,,,
725,729,1581813487969280001,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Eagles @Wendys @AAndahazy,0,,,,
726,730,1581813140312190977,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys @ReggieBush Who else gets nast burps from this burger? 😂,0,,,,
727,731,1581812336133697537,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@cuhstomss @Eagles @Wendys I’m writing a book about crime in Chicago, so it definitely sounds like a show I could benefit from 👍",1,,,,
728,732,1581812330966716420,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys When will you guys serve beer?,0,,,,
729,733,1581812288993906690,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@Eagles @Wendys eagles can u get my local wendy’s that just opened in the uk like a week ago,1,,,,
730,734,1581812102800748545,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@PatchesPassions @Eagles @Wendys you should watch it lol,1,,,,
731,735,1581812008340836354,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Eagles @Wendys https://t.co/gnYbFVStvd,0,,,,
732,736,1581811985020092416,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@cuhstomss @Eagles @Wendys Never seen it, I just saw the word ‘frosty’ 😂",0,,,,
733,737,1581811955425480704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Eagles @Wendys,0,,,,
734,738,1581811900026716160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Eagles @Wendys Are any of the participating Wendys in Texas? 😃🤣,0,,,,
735,739,1581811889578704897,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@Eagles @Wendys @adamleszczak,1,,,,
736,740,1581811820486008833,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys give me free frosty or your food sucks,0,,,,
737,741,1581811820016246784,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@PatchesPassions @Eagles @Wendys chicago PD is good TV lol,1,,,,
738,742,1581811745987137537,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Objectivebitter However, you do know what isn’t mid? @Wendys They’re the best",0,,,,
739,743,1581811744724242432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Eagles @Wendys Asking for Texas…,0,,,,
740,744,1581811597114503168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@Eagles @Wendys How bout Texas ?,1,,,,
741,745,1581811568085716994,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@Eagles @Wendys https://t.co/7KvBCUVJLb,0,,,,
742,746,1581811480240214016,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",@Eagles @Wendys FROSTYS 4 EVERYONE,5,,,,
743,747,1581811429975330816,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@Eagles @Wendys Frosty's are the best.,1,,,,
744,748,1581811313185284103,"{'retweet_count': 145, 'reply_count': 18, 'like_count': 1101, 'quote_count': 19}","Eagles have held the opposition out of the endzone in the first quarter!🍦

@Wendys | #FlyEaglesFly https://t.co/0mMq9gL30s",1101,,,,
745,749,1581811233614745602,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",I love ads like this cause it actually looks like theyre having fun. Yall get my application? @Wendys https://t.co/sJocmMT8aI,1,,,,
746,750,1581810787705757696,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 10, 'quote_count': 1}","All #Eagles fans in attendance get a free small Frosty from @Wendys for holding the #Cowboys scoreless in the first quarter.

Frosty Freeze Out.",10,,,,
747,751,1581810548601389057,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@BravoTV @Wendys https://t.co/xgZ8Kmz6ac,0,,,,
748,752,1581808569745215488,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys I had the spicy hot honey chicken sandwich last night. Wasn’t really spicy, but the taste was good.  But those DILL PICKLE CHIPS ARE AWESOME!!!!  Those should be on every sandwich and sold as a side.",0,,,,
749,753,1581808562908848129,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@mb_gigi_tx @Wendys chocolate frosty. Yeah I'd like another!,1,,,,
750,754,1581806317898854400,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@BravoTV @Wendys the ones i got at my local wendy’s was burnt 🙃,0,,,,
751,755,1581805246308761600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Today I tried @Wendys for the first time and I’m in love,0,,,,
752,756,1581804928607346688,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#MLSCupPlayoffs 
#MLBPostseason 
#SNF 
#Frosty @Wendys https://t.co/7z8XcSehxa",0,,,,
753,757,1581804861011525632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys can y’all please bring back vanilla and stop this strawberry nonsense… 

#wendys #frosty #dessert",0,,,,
754,758,1581804364972163072,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys the whole point of a drive thru is to pay and get your food on the go.

Real surprised today when I paid for my food and was told to go park and wait for my food. https://t.co/6pxLux0Avf",0,,,,
755,759,1581802969682837504,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",I will get roasted by @Wendys and say please and thank you.,0,,,,
756,760,1581802759006797824,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@Wendys what did you do to the strawberry lemonade!?!?! It’s not the same!,0,,,,
757,761,1581802620205043712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@williambaker08 @emptymaelstrom @Wendys @ReggieBush Oh no how inconvenient that maybe every once in a while you may have to pick the bacon off your goddamn sandwich your goddamn self. Why don’t you whine some more about your first world problems to the Wendy’s twitter guy?,0,,,,
758,762,1581800171293507584,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@Wendys Bring back the chicken go wrap!,1,,,,
759,763,1581799185501724672,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@Wendys this restaurant was filthy tonight. Maybe if they are that short staffed they should be drive thru only. Disgusting https://t.co/ryV69U2eA7,0,,,,
760,764,1581797293849661441,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",play me in basketball @Wendys you won't cuz u know im nice,1,,,,
761,765,1581797046247337984,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@ManePear this kid is just straight up lying @Wendys got nice frosty's tho,1,,,,
762,766,1581796966970773509,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",@BravoTV @Wendys There “system” is always down to even make that order 🤦‍♂️,1,,,,
763,767,1581796071948562432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@Wendys Been waiting for Wendy to respond the last 2 weeks via DM, Email &amp; Message on App. Nothing",1,,,,
764,768,1581795344652042240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}","My sister just burst out laughing watching a @Wendys's commercial. 

She's really living her best life",4,,,,
765,769,1581795138002509824,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@BravoTV @Wendys Ya'll are promoting these bitches HARD. They nasty btw.,0,,,,
766,770,1581793942517198848,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@BravoTV @Wendys #Mahsa_Amini‌  #nikashakarmi,0,,,,
767,771,1581793613344014336,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@Wendys random question, but if my daughter wanted to order 4 for $4, for breakfast...can she?",0,,,,
