ID,screen_name,name,location,follower_count,friends_count,like_count,description
44518625,nosoytubunny,not. your. baby.✨🇲🇽✨,"Santa Fe Springs, CA",719,1135,,"💙ESC💙✨B∆K✨♊️🐰 32 🇲🇽cien porciento Mexicana ✨✨✨🌖🌗🌘 Me & the Moon🌒🌓🌔✨✨✨✨ 🕊🕊🕊RIP-DEP BROTHER 12/17/1991-12/7/2020🕊🕊🕊📍Guadalajara, Jalisco"
24760680,Jessecontrol,Jesse Alonzo,Las Vegas,371,799,,LA born LV living. I love hash. sometimes I play drums.
351629176,JbReNnAn7,Jacki Brennan,Sin City,65,884,,Better to die fighting fer freedom than be a prisoner all the days of ur life - bob marley
1008115004111851525,Fernand40453549,Fernando Garibay,"California, USA",1,15,,World News Politics History Politics
360194672,tothemat,Blake Maquar,"Kenner, Louisiana",178,844,,"I'm a Chef, movie buff, and Star Wars fanboy who loves animals, MMA, and Stand-up comedy. #KratomSavesLives #KeepKratomLegal #KratomWarrior"
441460981,GENNAGUCCI,Genna,,267,478,,H ☻tty T ☻ddy
55503702,kevinnivey,kevin ivey,Los Angeles,43,2579,,Dad to 5. Husband. Lover of all things LA! Loyal Rams & Lakers fan.
954156761279180801,diy_restaurant,DIY RESTAURANT,"California, USA",660,3889,,"Restaurant Designer and foodie. Restaurant equipment supplier. We DELIVER, we consult, we leave you DELIGHTED. Call for a free consult 209-210-0219"
170758807,marisolovely_,Shmo money🐙🌺🍍,on an island in the sunn ,632,612,,Every little thing is gonna be alright🌴🌺☀️SuperDuper 🌊 IRIE 🤙🏽
473582176,HolographicRibs,Charles Alexander,"Born in Detroit, MI / Lives in Phoenix, AZ",778,4022,,"I type words on the internet about Detroit sports, pro wrestling, TV, movies and other things. I'm very tall, can palm a basketball, and I breathe oxygen."
3569450293,L0BEZIE,Lobezie ॐ,Lost in the music,159,632,,i know im dead inside. im reminded every night.
20427365,tompraison,Tom Praison,,334,464,,"An engineer passionate about building software. ex-Yahoo!, Semantic Web, Knowledge Graph, Location Search and Big Data Enthusiast"
331004640,djmike361,][\/][ichael Ramirez,"Alice, Texas, America!!",448,870,,"Just a small town boy, living in a lonely world!"
985947257756254209,isabelvrico,isa εϊз,in your heart ,137,241,,plnu | ♡
43002617,Little_Vee_,Vee Barragan,,294,340,,lost in the thrill of it all✨✨
989657572784287744,LeDaisy41,Le Daisy,,1,211,,Hi it's me.
193544764,philblonski,Philip Blonski,"Hartford, CT",185,4251,,Delco PA - CT. Community and Corporate Relations | Project Manager | Certified Coach
1007626477519581184,Sipara13,Sipara,"Las Vegas, NV",4,64,,Fun ass
130569370,jsolie,John Solie,"Murrieta, CA",75,402,,"Just a sinner saved by grace, husband, father, IT professional, photographer, gun owner, model railroader, and wood worker."
901160239214604288,ZooOnMsp_,[],Canada,71,479,,CA - Level 29
3162737286,WilsonWilson500,Anabella FNAF Wilson,,108,321,,I am just a weirdo that plays fnaf #bvbarmy #obsessedarmy
3007273256,shinheeshanelee,Shinhee (Shane) Lee,"Berkeley, CA",54,316,,@Tesla @UCBerkeley @Cal_Engineer @Cal_Electric shlee03@berkeley.edu
2400286321,MoniqueMedina22,Monique Medina,"Boston, MA",431,689,,Sports junkie. 50 year old Boston man trapped in a CA woman's body 🤷🏻‍♀️ Monument Staffing Consultant. @redsox employee. SC/Insta: moniquemedina2
14408804,AsktheBuilder,Tim Carter,New Hampshire - USA,5714,340,,Founder http://t.co/82nhn6fHis - Videos Galore - Quick Start Guides - FREE Newsletter - married - 3 kids - 3 cats - 1 dog - http://t.co/uIvLJr5hBr
2492155015,MnSophia,マーゼンソフィア,,135,100,,服飾雑貨メーカー🐥時々担当者の業務外投稿あり🐥ストール ・マフラー ・バック・小物の企画•製造• 販売 (オンラインショップ )⭐️オンラインショップ 👇 https://t.co/AcP2IPEu1v
900747098588684289,JustinDewayneJ4,StrongmanjonesJJ,"Humble, TX",162,2051,,I'm a Christian who loves God and I've been a wrestling fan since birth and I'm also a fan of the ufc and I love video games and traveling and I'm single
773652158,BeauBlair,Beau,"Burleson, TX",427,1474,,#ProudDad #BlueDevils #Texans #Longhorns #TxRangers #Golf #GoBowling #Natgas #Turfgrass #WestTXBornandRaised
859185727795580928,MadelineHart123,Madeline Hart,"Helena, AL",399,4395,,hhs 21
192463773,dav_Gama, Dc. Stren,Cancun quintana roo mexico,67,263,,"Si ser guapo es difícil, imagínense guapo y además Abogado. Síganme los buenos "
753717362692493312,TheVirgoAries,Aria,"Iowa, USA",37,79,,"I sing. I eat. I write. I eat. I sleep. Repeat. Favorite quote: ""I like mugs."" - Demi Lovato"
944367269169324034,weirdtrufax,RIP Jack Off Jill,,52,209,,"🤔 ""Weird"""
884602090793836544,briggg_s,B xo,,16,144,,♌️💎🍝
268616064,Senorguz,Luis Guzman,"Kilgore, Tx",151,420,,Leo ❤️. 🌮 tacos. ✭Cowboys.
763074520982884352,baderalameel1,Bader Alameel,,10,227,,..
90570717,GCheatandcool,GC Heating & Cooling,"Buena Park, CA",91,120,,"Affordable, Quality HVAC contractor"
612364441,RemainingCorgi,Ya Boi,"San Diego, CA",15,37,,That hurt like a buttcheck on a stick.
185743933,dsfrosty,Darin M Snow,Chicago (Lakeview),12,242,,I'm Alive...
519703139,Lord_Maul,☣Lord Maul☣,Gamer  Dathomiri Nightbrother ,59,97,,Lord Maul
471608683,ZackCochranTX,Zack Cochran,"San Antonio, TX",788,1990,,"longhorn or aggie, depends on the day • progressive policy wonk • currently: chiefin' #txlege • views and tweets = own"
96549241,d34f,Michael SHUSHmann,"Austin, TX",313,1116,,sXe. vinyl junkie. music snob. hack photographer. professional asshole. deafening eyes.
2728686958,BirdzellJohn,John Birdzell,Austin TX,16,26,,The best nights are when you're having to much fun to take pictures.
4724382139,LLUV72,Lisa M,"Katy, TX",59,205,,"Middle of the road R leaner, dog loving, lake rat who loves to travel."
149435821,David_Zahedian,David Zahedian / Actor / Artist,"Sherman Oaks, Los Angeles",1760,1385,,#PiratesoftheCarribean #SouthLAnd #HouseMD #ChainLetterFilm https://t.co/BcYIPZ92IL https://t.co/A0SxMivbpx https://t.co/VrLdi6cefO https://t.co/KUAom2QzFV
34993268,NoelleNBC5,Noelle Walker,Dallas/Fort Worth ,2404,1734,,Storyteller~Car Singer~Aunt~Cake Baker~Plant Killer~TCU Grad. Award winning TV journalist for NBC 5/DFW. Opinions are my own. RTs & links not endorsements.
324103950,BLeinwetter,Ben Leinwetter,"Scottsdale, AZ",406,1943,,KU Alum. 🏄🏻‍♂️⛳️🌵
779761296,i_lakhani,Iqra Lakhani,United States,123,1297,,Still trying to figure myself out!
2801359998,Thats_my_Jamz,Jamie,"Conroe, TX",452,4112,,DJ and Karaoke
1604148980,flexfuru,Solipsis13,"Dallas, TX",1421,1818,,Not financial advice - DYOR
982255765867016194,louisvwishes,tans.and.mans,hell😀,11,195,,if u are a southern average upper middle class white girl who has instagram or vsco this is for you
997685365946241024,lostnla1,lostnla,"Oregon, USA",3,49,,"Car Culture, Shooting sports"
156523179,MiaHutchens,Mia Hutchens,Austin,294,715,,"Big fan of Texas politics, red wine, and Oxford commas."
2159649415,isaiah_ward33,Isaiah Ward,"Peoria, IL ",1134,4929,,@Vantaantaft | @Mckendree_FB Alumni | @USNFT & @usafootball Alumni | 1% |
902296398477053952,pizzaNqsrEditor,PizzaNqsrEditor,"St George, UT",110,812,,"QSR & Pizza restaurateurs: Send this food news ""hound"" the latest on the cool stuff you're doing. https://t.co/9TWvKiksgK &https://t.co/sqpGFzslVT Editor awaits"
859971722942042112,Jrios879Rios,Jorge Rios,"San Antonio, TX",44,935,,Get Your Insulin Ladies... Brown Suga in Da House
477186400,adidasguy24,Chris Wilkinson,Bellevue WA,165,3752,,"Grew up in Detroit, big hockey fan! I work for Home Depot 4711 in Bellevue, and have been there 12 years"
1000448467221798912,annaer1999,Anna Rogers,"Michigan, USA",574,4992,,❤️ 23 ❤️ 💜 (Name Pronounced: Anne-nah) 💜💚 EMU Student 💚 💙 Crestwood Alumni 💛 ✝️ God’s Not Dead ✝️
819072114107957250,Stoners_Hangout,The Stoners Hangout,"California, USA",109,201,,A whole lot of smoking and joking!!!
1679979931,DZRDSGNS69,Jacob,Your moms bedroom,187,333,,"With out good there's no bad, without bad there's no good, because you can't classify one without the other"
1006760948340744192,scotti2hotti3,scotti2hotti,"Rancho Santa Margarita, CA",43,100,,Photographer disguised as a Super Dad
24384477,hashtagTAIR,Jason Stewart (#TAIR),Arkansas,567,910,,"#TheAdventureIsReal Christian, Husband, Dad as well as a huge starwars and disney fan."
2408016020,i_am_toste,Lenny Toste,,87,224,,In a minute there is time for decisions and revisions which a minute will reverse -ts eliot
875092098185285632,49erFaithful86,Emilio Sanchez Jr,"California, USA",90,1335,,#Giants⚾ #49ers 🏈 #Lakers 🏀 #FresnoStateBulldogs🏈 #WestCoastTheBestCoast
927284039211536385,Clarific_B,Clara Balderas,"Fort Worth, TX",23,186,,"Mary Kay life! beautiful heart, beautiful soul, beautiful life, beauty is everything!"
567455172,AndreBourassa,Andre Bourassa,"Jupiter, Florida, USA",256,573,,"Developer, Broker & Manager. Sports Commissioner. Tournament Ambassador. Sometimes Found @ PGA TOUR Stops & Other Sporting & Entertainment Venues."
15307261,Tarmin_Slamero,Tarmin Slamero,"Yucaipa, California / U.S.A.",114,239,,Broken idealist. Disciple of despair. 1990s videogame and anime otaku. Megatokyo webcomic fan.
754523844,raneemkankan,Ray,Illuminating Reads,768,543,,"Writer,book blogger/booktuber.(https://t.co/SrG7VFFTQA) founder #SJMSG contact me arayofbooks@gmail.com Partner in #Caraval with @Splintered_Luv Rhys's mate🖖"
4152564205,Gogetafterit,Lets Effin Go,So. Cal,212,759,,Just some guy from the IE.
863864477741088768,itzkyana,Kyana,"Florida, USA🇺🇸",18,585,,pphs sports🤼 fitness💪 coast guard🚁
21051455,Coastal_Heart,Barefoot_Positivity,California,797,2270,,"Positive Life Coach, Inspirational Writer, Social Media Management, Irish Girl 🇺🇸🇮🇪🍀"
3430127174,Cole_Whipple,Cole,"Wichita, KS",353,867,,Exodus 15:2
2416361216,Ryan_ORLY,Ryan,big boys island,30,157,,illegal cheese dealer
2381385175,aleah12brooke,aleah🦋,texas,326,508,,Tamucc 23 ☆psalm 71:14☆ DELTA DELTA DELTA
1231927184,GoCaitlynO,Caitlyn Clements,"Fayetteville, AR",153,275,,chicken finger avatar • dogs • coffee • DIY projects • corollas • Jared 💍 • just hoping I am in the right line at the dmv tbh
3014976093,myetais,Kay eye em🧚🏻‍♀️🌸,,8,290,,lover of sports!
1896175687,beck1506,Rebecca Hazzard,AZ,23,488,,"living the best life! I will not DM you anything! if I did, I was hacked"
294076688,littleAlexx_20,A | £ x,Giving @DeehDaay dome;),588,677,,just a guy trying to make a name for himself .
135712532,brianshall,Brian S Hall,313,876,3546,,Father half of everybody’s most beloved father and son F1 podcast. An American take on Formula One.
31652922,angiegg22,Angie Gallegos,"Houston, TX (Eng,Span,ASL)",525,2098,,@UHouston Alum | MBA |Intl. Event Planner | World Traveler | Photography Lover | Food Junkie | Thyroid Warrior | Tata Survivor | | @Astros fanatica!
992445137207914507,Zeus26673014,Zeus,"Houston, TX",4,83,,Always do your best and learn from your failures!
470389703,ShaunFerg02,Shaun Ferguson,,225,1144,,Carpe diem! Thiel College 12 #TeamGTS #TitanUp
889973032311304192,SusanAnasagasti,Susan Anasagasti,"San Antonio, USA",410,741,,"Comms Specialist at @UTHealthSA Military Health Institute. Former journalist @KENS5 @MiamiHerald stringer @NYTimes. And, a fan of everything Cuban!"
76563120,ShwankyTrey,Julius Pepperwood,Dallas,251,788,,I changed my whole life when I learned to ignore Them
25096271,wtwills09,Todd Wills,"Corsicana, Texas",1918,5000,,"Sales, Stewart Toyota, Corsicana. Tiger football/baseball, KAND-AM 1340. Sports Day alum. Country music diehard. Friday Night Lights. Texas Forever. Hookem."
4196094614,wzrdofoz76,christine smiley,"Texas, USA",53,232,,"Conservative American. I love God, my racially diverse family and America."
2374952158,drakutis,Android Dee,"San Jose, CA",144,779,,I believe in decency and kindness. I believe we should not take advantage of or manipulate others for your own gain. Follow me and I’ll follow you back! 🌈 Gay.
252258935,C_Kassow91,Chad Kassow,Jamestown,296,1140,,https://t.co/Sk2dGzooYH
397806354,chivarosa_82,CHIVAROSA  🥀 💙🐐❤️,CDMX ,936,1985,,EN POCAS PALABRAS M ENCANTAN LAS CHELAS Y AMO A MIS HIJOS...!!! (no me baño los domingos🙊) #NoTengoLlenadera ME GUSTA MI VIDA y Creo en el karma
23980863,Joe_Kach,J🤨e Khachadourian ✪,"Austin, TX",2164,3438,,"Writer. Concept creator. Graphic fiction evangelist. Writes IDENTITY STUNT for @Markosia. ""Cool"" dad. Hummus aficionado. Fueled by coffee & spite. #ArabTwitter"
500986119,captainCavedann,CaptainCaveDann,Decentralized,968,2497,,"I love My family, Cannabis, NFTs, H.S.T., Wookiefoot, and Stick Figure... Buy the ticket, Take the ride - H.S.T. 🤘"
10685472,contho,Conrad Thompson,WA.USA.NA.E,206,955,,"Lifetime Microsoftie, Husband, Father, Black Belt, and Gamer! I'm in touch with my Geekness.. :) #tweetsaremyown"
14452442,cheungbro,Cheungbro,Thailand,47,1035,,ChineseByBloodThaiByNationality
705122207786086400,IssaSapphicVibe,**+~Megan~+**,Toronto 🇨🇦🇨🇦🇨🇦|She/Her,241,3449,,||Official representative of Canada|| #BLACKLIVESMATTER History has it’s eyes on you. https://t.co/eemnuiePbX
16328730,ShubLaw,Jonathan Shub,"Haddonfield, NJ",734,3386,,Jonathan is the founder and managing partner of Shub Law Firm LLC representing consumers and whistleblowers who have been victimized by corporate misconduct
47720833,janetney,janet ney,Northern California,1051,2153,,"christian conservative woman. church of Christ. gmother to Payden, Lilly, Calel, Finnley, Jack, Ellee and River. Caregiver to Military Veterans. #TeamIronWill"
25415905,pinkysmiles,Claudine aka Pinky!,"Austin, TX",1019,2021,,Currently fulfilling the purpose God has planned.... Austin is the beginning of that! I am a Blogger/Writer who does reviews! Email: claudine@pinkysmiles.com
501821419,SPirring,SP🐧,"Pittsburgh, PA",130,694,,LINKSOUL | TRUE
587147411,oye_alice,Alice ⚠,Qro,113,80,,| 2-SEP-15| :D & ;P
26446362,AhmedCrenshaw,Ahmed,"California, USA",177,4822,,"welcome to the Jungle…No Busters Zone over here.. yea and get off my Lawn,, the mind is a terrible thing to waste 💀💀"
215813483,carsmalls,Carmen Smalley,"Milwaukee, WI",163,561,,Instructor in Meeting & Events and Hotel Program
352698153,PrescotteStokes,Prescotte Stokes III,"Fort Worth, TX",1806,3262,,"@TCUBurnettMed Content & Marketing Mgr., fmr @Startelegram Rptr, fmr @Aldotcom Rptr, fmr @Nolanews MMJ, @WWLTV Sprts Prod, @CBSTelevision| pstokes@tcu.edu"
798304700751810560,eringetsfit6,Erin,"Providence Village, TX",60,184,,Mom of 4! Trying to be better inside and out every single day✌🏽 “If you get confused just listen to the music play”
16096658,oybay,Bob Davidson,"Sun City West, AZ",1519,5000,,"That guy from that thing. Takes lots of pics of Arizona Culture, Cactus, Copper, Cattle, Climate, Corvettes & Coyotes. Contact: bobdavidsonaz@gmail.com"
38479205,bwilgus,Brad Wilgus,,201,471,,I think I'm pretty hilarious.
1004447346149773312,n3rdchronicles,Alexandra Villegas,,62,316,,"Enjoys Anime/Netflix binges, and reading till 3 am surrounded by my hoards of books. Amateur MTG player, decent video game player, INFP . UT senior."
1006267595685654528,MadelenaSandov1,Madelena Sandoval,"New Mexico, USA",3,46,,I will Become Successful one way or another. I am Driven and Determined to Become the next best Exotic Veterinarian😎
14800825,kennyhoo,Kenny Elliott,east Texas,778,2645,,"Hotty Toddy! I live in Texas. I am weak, He is strong Ps 46:10"
1719280808,kierninn,colonel sanders 🐓,"Phelan, CA",101,240,,save a horse and ride a cowboy 🤠
50120748,lainalove10,Laina Race,"Dunnellon, FL",22,352,,Super Secret.
2345787793,fryerlawrence,Larry G,,84,250,,Good food always a + 😂| Former camera dude | Although I make mistakes; trying my best to be a friend of God | @Broncos #BroncosCountry | @Avalanche
2667125713,LALiving213,Alex Sanchez ✊🏾,"Los Angeles, CA",1879,4080,,"Organizer/Rep, Occupational Health/Safety, Negotiations/Conflict Resolution, Public Health. Union Member and forever @teamsters"
946130996,will_haigh,trust the process,"Gibbsboro, NJ",238,695,,I'm Will.People seem to like me because Im polite and I am rarely late. I like to eat ice cream and I really enjoy a nice pair of slacks @buzzrbeater🏀 #bitcoin
50062269,trpace,Tracy R Pace,"Canton, GA",235,463,,"Pastor's wife, Mom, many jobs, many friends, many blessings, many hobbies...bottom line, Grateful!"
852626241140084736,nate_orosco13,Nathan Orosco,,134,601,,I have been told I make good garlic bread
16534400,thejaymart,Jason Martin,"San Antonio, TX",1733,1491,,"believer, husband to @theraymart , dad, executive pastor"
3300435978,atrain2415,A-Train,"Red Oak, TX",101,1008,,HSU ‘23
777125912781336576,TrishMichaels87,Trisha Michaels,"Frisco, TX",21,277,,"Football Mom, OSU Mom, Go Pokes, Realtor, Jeep Girl"
3225735751,nickthelichbro,Nick Brown,Cartoon Multiverse,56,1697,,"I'm a guy who likes LEGOs, cartoons, animation, video games, TV, movies, Halloween, Amusement Parks, etc. I'm also the guy working on a familiar ""script""...ROTL"
2180705588,aaronmichaud87,Aaron,"Anaheim, CA",30,274,,"Audio engineer, musician, happy guy"
775424500724883458,RoyOlivieri,Kickin' Brass, GA,467,668,,"Shooting sports, Gunsmith Services. BACK UP ACCT. for @KickinBrass1 #2A #BlueLivesMatter"
3391388927,jackieee_jackk,🌻jackie🌻,"Douglasville, GA",202,996,,TikTok:Jackieeejack
749150302151053312,jsantos559,Jonathan Santos,,68,1022,,🇲🇽
2218659716,jwtw76,alien with car keys,PNW,95,1304,,PNW. 619-503. A Place For Things I Like. Don't be an ass hat.
881232184606175232,gundelizer,Glizer😷,"Frankfurt, Hesse",27,244,,it‘s just my opinion..... Haters gonna hate.....
292529593,TheDrAndrewTran,Andrew Tran,"Frisco, TX",569,1572,,Let’s talk • Health • Investing • Growth • Fantasy Sports
1038441938,Kudastop01,BetweenNames • Playing Stray,"Maryland, USA",1119,2785,,"Black Lives Matter. | cis, he/him, 30. Asian (🇰🇷🇯🇵) EN 🇺🇸, Basic ES🇲🇽, POR🇧🇷, ITA🇮🇹, KR🇰🇷. Argues a lot, cusses a lot. Working on the latter."
755295008194908160,Sanic_Tem,Klad*//,"Carmichael, CA",789,5000,,Just a guy that loves adventure! | SSBU: Sonic/Terry KOF: Terry/Rock/Kim | SEGA and SNK enthusiast | #8 on NorCal Wifi Winter PR
